,geo_value,signal,time_value,direction,issue,lag,value,stderr,sample_size,geo_type,data_source
0,ak,smoothed_cli,2020-10-20,,2020-10-25,5,1.4388342,0.3911876,812.0,state,fb-survey
1,al,smoothed_cli,2020-10-20,,2020-10-25,5,0.7304025,0.1254495,3481.0959,state,fb-survey
2,ar,smoothed_cli,2020-10-20,,2020-10-25,5,0.8012374,0.1553365,2516.7795,state,fb-survey
3,az,smoothed_cli,2020-10-20,,2020-10-25,5,0.7666632,0.1105046,5243.4168,state,fb-survey
4,ca,smoothed_cli,2020-10-20,,2020-10-25,5,0.4559365,0.0441412,18811.3721,state,fb-survey
5,co,smoothed_cli,2020-10-20,,2020-10-25,5,0.7206662,0.1019791,5081.8173,state,fb-survey
6,ct,smoothed_cli,2020-10-20,,2020-10-25,5,0.4827677,0.0990055,3801.0,state,fb-survey
7,dc,smoothed_cli,2020-10-20,,2020-10-25,5,0.1881114,0.1755697,443.0,state,fb-survey
8,de,smoothed_cli,2020-10-20,,2020-10-25,5,0.7127746,0.2242211,1051.0073,state,fb-survey
9,fl,smoothed_cli,2020-10-20,,2020-10-25,5,0.5184143,0.0498315,15755.9998,state,fb-survey
10,ga,smoothed_cli,2020-10-20,,2020-10-25,5,0.768319,0.1016492,5930.9508,state,fb-survey
11,hi,smoothed_cli,2020-10-20,,2020-10-25,5,0.2344322,0.1335484,975.0,state,fb-survey
12,ia,smoothed_cli,2020-10-20,,2020-10-25,5,1.0908091,0.1545862,3651.1346,state,fb-survey
13,id,smoothed_cli,2020-10-20,,2020-10-25,5,1.2755926,0.213067,1907.6156,state,fb-survey
14,il,smoothed_cli,2020-10-20,,2020-10-25,5,0.7130465,0.0761272,9990.0231,state,fb-survey
15,in,smoothed_cli,2020-10-20,,2020-10-25,5,0.785161,0.0985575,6030.9999,state,fb-survey
16,ks,smoothed_cli,2020-10-20,,2020-10-25,5,1.1374363,0.1763512,2844.8267,state,fb-survey
17,ky,smoothed_cli,2020-10-20,,2020-10-25,5,0.7564752,0.121412,3762.8018,state,fb-survey
18,la,smoothed_cli,2020-10-20,,2020-10-25,5,0.8357492,0.1329117,3544.3681,state,fb-survey
19,ma,smoothed_cli,2020-10-20,,2020-10-25,5,0.2413805,0.0602095,5016.011,state,fb-survey
20,md,smoothed_cli,2020-10-20,,2020-10-25,5,0.2876163,0.0750646,3626.9906,state,fb-survey
21,me,smoothed_cli,2020-10-20,,2020-10-25,5,0.3155048,0.121266,1664.0,state,fb-survey
22,mi,smoothed_cli,2020-10-20,,2020-10-25,5,0.6527554,0.0725173,9428.0109,state,fb-survey
23,mn,smoothed_cli,2020-10-20,,2020-10-25,5,0.690015,0.1134183,4281.6378,state,fb-survey
24,mo,smoothed_cli,2020-10-20,,2020-10-25,5,1.1707279,0.1419056,4732.0925,state,fb-survey
25,ms,smoothed_cli,2020-10-20,,2020-10-25,5,1.0426206,0.1895516,2225.2152,state,fb-survey
26,mt,smoothed_cli,2020-10-20,,2020-10-25,5,1.455605,0.2618747,1597.6555,state,fb-survey
27,nc,smoothed_cli,2020-10-20,,2020-10-25,5,0.6784369,0.0831118,7929.0092,state,fb-survey
28,nd,smoothed_cli,2020-10-20,,2020-10-25,5,1.3942806,0.3650813,883.8051,state,fb-survey
29,ne,smoothed_cli,2020-10-20,,2020-10-25,5,1.1369266,0.213441,2016.6489,state,fb-survey
30,nh,smoothed_cli,2020-10-20,,2020-10-25,5,0.3164376,0.1201377,1746.0,state,fb-survey
31,nj,smoothed_cli,2020-10-20,,2020-10-25,5,0.3876809,0.0714111,5790.9986,state,fb-survey
32,nm,smoothed_cli,2020-10-20,,2020-10-25,5,0.3870285,0.1216166,1924.4472,state,fb-survey
33,nv,smoothed_cli,2020-10-20,,2020-10-25,5,0.6635666,0.1651138,1994.1829,state,fb-survey
34,ny,smoothed_cli,2020-10-20,,2020-10-25,5,0.2682752,0.0393305,11945.0004,state,fb-survey
35,oh,smoothed_cli,2020-10-20,,2020-10-25,5,0.6509271,0.0701156,10120.0067,state,fb-survey
36,ok,smoothed_cli,2020-10-20,,2020-10-25,5,1.1743651,0.1586052,3657.17,state,fb-survey
37,or,smoothed_cli,2020-10-20,,2020-10-25,5,0.7389874,0.1137912,4096.0278,state,fb-survey
38,pa,smoothed_cli,2020-10-20,,2020-10-25,5,0.5471434,0.0612406,11277.0068,state,fb-survey
39,ri,smoothed_cli,2020-10-20,,2020-10-25,5,0.2564658,0.127291,1036.989,state,fb-survey
40,sc,smoothed_cli,2020-10-20,,2020-10-25,5,0.7800247,0.1152354,4678.0021,state,fb-survey
41,sd,smoothed_cli,2020-10-20,,2020-10-25,5,1.5321576,0.3313614,1039.7049,state,fb-survey
42,tn,smoothed_cli,2020-10-20,,2020-10-25,5,0.8690788,0.108204,5406.1789,state,fb-survey
43,tx,smoothed_cli,2020-10-20,,2020-10-25,5,1.0141591,0.0694321,16808.0244,state,fb-survey
44,ut,smoothed_cli,2020-10-20,,2020-10-25,5,0.9112271,0.1527314,2863.2234,state,fb-survey
45,va,smoothed_cli,2020-10-20,,2020-10-25,5,0.4362479,0.0714499,6540.9641,state,fb-survey
46,vt,smoothed_cli,2020-10-20,,2020-10-25,5,0.372945,0.1930529,791.0014,state,fb-survey
47,wa,smoothed_cli,2020-10-20,,2020-10-25,5,0.4793227,0.0779874,6617.9677,state,fb-survey
48,wi,smoothed_cli,2020-10-20,,2020-10-25,5,0.921661,0.1108553,5859.99,state,fb-survey
49,wv,smoothed_cli,2020-10-20,,2020-10-25,5,0.9466579,0.1825,2117.0549,state,fb-survey
50,wy,smoothed_cli,2020-10-20,,2020-10-25,5,1.1413481,0.3504661,711.0538,state,fb-survey
0,ak,smoothed_cli,2020-10-21,,2020-10-26,5,1.4640769,0.3880146,798.0,state,fb-survey
1,al,smoothed_cli,2020-10-21,,2020-10-26,5,0.9076624,0.141605,3415.1016,state,fb-survey
2,ar,smoothed_cli,2020-10-21,,2020-10-26,5,0.8676065,0.1662165,2443.0754,state,fb-survey
3,az,smoothed_cli,2020-10-21,,2020-10-26,5,0.7171307,0.105793,5181.2696,state,fb-survey
4,ca,smoothed_cli,2020-10-21,,2020-10-26,5,0.4677987,0.0444284,18620.3366,state,fb-survey
5,co,smoothed_cli,2020-10-21,,2020-10-26,5,0.750268,0.1049788,4989.8177,state,fb-survey
6,ct,smoothed_cli,2020-10-21,,2020-10-26,5,0.4971369,0.1006965,3842.0,state,fb-survey
7,dc,smoothed_cli,2020-10-21,,2020-10-26,5,0.1965409,0.1833954,424.0,state,fb-survey
8,de,smoothed_cli,2020-10-21,,2020-10-26,5,0.7620787,0.2396251,983.0073,state,fb-survey
9,fl,smoothed_cli,2020-10-21,,2020-10-26,5,0.5179381,0.0502157,15641.9998,state,fb-survey
10,ga,smoothed_cli,2020-10-21,,2020-10-26,5,0.7521552,0.0979619,5977.9463,state,fb-survey
11,hi,smoothed_cli,2020-10-21,,2020-10-26,5,0.2339523,0.1332759,977.0,state,fb-survey
12,ia,smoothed_cli,2020-10-21,,2020-10-26,5,1.1095479,0.1577671,3650.0443,state,fb-survey
13,id,smoothed_cli,2020-10-21,,2020-10-26,5,1.191516,0.2047108,1922.6245,state,fb-survey
14,il,smoothed_cli,2020-10-21,,2020-10-26,5,0.7270022,0.0770309,10017.0225,state,fb-survey
15,in,smoothed_cli,2020-10-21,,2020-10-26,5,0.8763762,0.1049114,5982.0023,state,fb-survey
16,ks,smoothed_cli,2020-10-21,,2020-10-26,5,1.0155599,0.1708869,2805.9137,state,fb-survey
17,ky,smoothed_cli,2020-10-21,,2020-10-26,5,0.7940557,0.1253821,3719.1082,state,fb-survey
18,la,smoothed_cli,2020-10-21,,2020-10-26,5,0.8526876,0.1358605,3499.3683,state,fb-survey
19,ma,smoothed_cli,2020-10-21,,2020-10-26,5,0.2742827,0.0654565,4934.011,state,fb-survey
20,md,smoothed_cli,2020-10-21,,2020-10-26,5,0.2981074,0.0752765,3661.9909,state,fb-survey
21,me,smoothed_cli,2020-10-21,,2020-10-26,5,0.4087112,0.1448945,1676.0,state,fb-survey
22,mi,smoothed_cli,2020-10-21,,2020-10-26,5,0.6441087,0.0721669,9368.9925,state,fb-survey
23,mn,smoothed_cli,2020-10-21,,2020-10-26,5,0.8381534,0.1279349,4289.1793,state,fb-survey
24,mo,smoothed_cli,2020-10-21,,2020-10-26,5,1.1722519,0.1408573,4720.7979,state,fb-survey
25,ms,smoothed_cli,2020-10-21,,2020-10-26,5,1.0085816,0.1857433,2230.0298,state,fb-survey
26,mt,smoothed_cli,2020-10-21,,2020-10-26,5,1.3156312,0.2540786,1578.6642,state,fb-survey
27,nc,smoothed_cli,2020-10-21,,2020-10-26,5,0.6915661,0.0842841,7858.009,state,fb-survey
28,nd,smoothed_cli,2020-10-21,,2020-10-26,5,1.5974091,0.4056187,843.7244,state,fb-survey
29,ne,smoothed_cli,2020-10-21,,2020-10-26,5,1.363315,0.2338608,1989.6845,state,fb-survey
30,nh,smoothed_cli,2020-10-21,,2020-10-26,5,0.2971014,0.119405,1725.0,state,fb-survey
31,nj,smoothed_cli,2020-10-21,,2020-10-26,5,0.4291635,0.0763485,5804.9986,state,fb-survey
32,nm,smoothed_cli,2020-10-21,,2020-10-26,5,0.5028233,0.1426732,1918.6804,state,fb-survey
33,nv,smoothed_cli,2020-10-21,,2020-10-26,5,0.5970651,0.1595765,1965.0717,state,fb-survey
34,ny,smoothed_cli,2020-10-21,,2020-10-26,5,0.2518959,0.0386146,11831.0,state,fb-survey
35,oh,smoothed_cli,2020-10-21,,2020-10-26,5,0.6420559,0.0700996,10067.0051,state,fb-survey
36,ok,smoothed_cli,2020-10-21,,2020-10-26,5,1.2729447,0.1655257,3626.1134,state,fb-survey
37,or,smoothed_cli,2020-10-21,,2020-10-26,5,0.7575167,0.1144708,4110.1774,state,fb-survey
38,pa,smoothed_cli,2020-10-21,,2020-10-26,5,0.5451081,0.060137,11154.0077,state,fb-survey
39,ri,smoothed_cli,2020-10-21,,2020-10-26,5,0.1395583,0.0821195,1009.989,state,fb-survey
40,sc,smoothed_cli,2020-10-21,,2020-10-26,5,0.7361075,0.1127442,4622.0023,state,fb-survey
41,sd,smoothed_cli,2020-10-21,,2020-10-26,5,1.4860932,0.3279838,1013.2947,state,fb-survey
42,tn,smoothed_cli,2020-10-21,,2020-10-26,5,0.9170281,0.1131221,5328.8821,state,fb-survey
43,tx,smoothed_cli,2020-10-21,,2020-10-26,5,1.0393909,0.0708343,16483.0303,state,fb-survey
44,ut,smoothed_cli,2020-10-21,,2020-10-26,5,0.9348756,0.1561276,2764.1287,state,fb-survey
45,va,smoothed_cli,2020-10-21,,2020-10-26,5,0.4734908,0.0724286,6510.4398,state,fb-survey
46,vt,smoothed_cli,2020-10-21,,2020-10-26,5,0.3687494,0.1908905,800.0014,state,fb-survey
47,wa,smoothed_cli,2020-10-21,,2020-10-26,5,0.4268298,0.0745486,6520.9646,state,fb-survey
48,wi,smoothed_cli,2020-10-21,,2020-10-26,5,0.9585401,0.1153613,5783.0059,state,fb-survey
49,wv,smoothed_cli,2020-10-21,,2020-10-26,5,0.9690903,0.1829766,2062.1044,state,fb-survey
50,wy,smoothed_cli,2020-10-21,,2020-10-26,5,1.4287473,0.3830086,722.0123,state,fb-survey
0,ak,smoothed_cli,2020-10-22,,2020-10-27,5,1.4118896,0.38729,785.0,state,fb-survey
1,al,smoothed_cli,2020-10-22,,2020-10-27,5,0.9051838,0.141992,3397.0886,state,fb-survey
2,ar,smoothed_cli,2020-10-22,,2020-10-27,5,0.8268122,0.1670081,2388.2115,state,fb-survey
3,az,smoothed_cli,2020-10-22,,2020-10-27,5,0.6941828,0.1043756,5058.2696,state,fb-survey
4,ca,smoothed_cli,2020-10-22,,2020-10-27,5,0.4796305,0.0457879,18176.3508,state,fb-survey
5,co,smoothed_cli,2020-10-22,,2020-10-27,5,0.7646533,0.1083085,4869.788,state,fb-survey
6,ct,smoothed_cli,2020-10-22,,2020-10-27,5,0.509434,0.1046286,3710.0,state,fb-survey
7,dc,smoothed_cli,2020-10-22,,2020-10-27,5,0.4439064,0.3053959,413.0,state,fb-survey
8,de,smoothed_cli,2020-10-22,,2020-10-27,5,0.3767603,0.1731476,982.0073,state,fb-survey
9,fl,smoothed_cli,2020-10-22,,2020-10-27,5,0.5056801,0.0501505,15264.9996,state,fb-survey
10,ga,smoothed_cli,2020-10-22,,2020-10-27,5,0.8309924,0.1040322,5862.9468,state,fb-survey
11,hi,smoothed_cli,2020-10-22,,2020-10-27,5,0.1113671,0.0860543,930.0,state,fb-survey
12,ia,smoothed_cli,2020-10-22,,2020-10-27,5,0.9562283,0.1461359,3559.0231,state,fb-survey
13,id,smoothed_cli,2020-10-22,,2020-10-27,5,1.2504317,0.2115129,1891.8984,state,fb-survey
14,il,smoothed_cli,2020-10-22,,2020-10-27,5,0.7347298,0.077488,9997.9996,state,fb-survey
15,in,smoothed_cli,2020-10-22,,2020-10-27,5,0.9847032,0.1129973,5896.0026,state,fb-survey
16,ks,smoothed_cli,2020-10-22,,2020-10-27,5,1.0137537,0.1698068,2713.914,state,fb-survey
17,ky,smoothed_cli,2020-10-22,,2020-10-27,5,0.7538594,0.1207789,3658.1183,state,fb-survey
18,la,smoothed_cli,2020-10-22,,2020-10-27,5,0.8330769,0.1377861,3347.3684,state,fb-survey
19,ma,smoothed_cli,2020-10-22,,2020-10-27,5,0.2630308,0.0664686,4832.0125,state,fb-survey
20,md,smoothed_cli,2020-10-22,,2020-10-27,5,0.3555934,0.0804267,3608.9907,state,fb-survey
21,me,smoothed_cli,2020-10-22,,2020-10-27,5,0.4094441,0.1451535,1673.0,state,fb-survey
22,mi,smoothed_cli,2020-10-22,,2020-10-27,5,0.6588655,0.0737195,9227.9935,state,fb-survey
23,mn,smoothed_cli,2020-10-22,,2020-10-27,5,0.7991813,0.1247398,4268.0867,state,fb-survey
24,mo,smoothed_cli,2020-10-22,,2020-10-27,5,1.2420382,0.1472155,4636.6844,state,fb-survey
25,ms,smoothed_cli,2020-10-22,,2020-10-27,5,0.8384308,0.1677953,2211.7275,state,fb-survey
26,mt,smoothed_cli,2020-10-22,,2020-10-27,5,1.3583397,0.2650474,1537.3963,state,fb-survey
27,nc,smoothed_cli,2020-10-22,,2020-10-27,5,0.7344291,0.0882834,7699.0083,state,fb-survey
28,nd,smoothed_cli,2020-10-22,,2020-10-27,5,1.644546,0.4240436,799.1242,state,fb-survey
29,ne,smoothed_cli,2020-10-22,,2020-10-27,5,1.4471108,0.244363,1943.6128,state,fb-survey
30,nh,smoothed_cli,2020-10-22,,2020-10-27,5,0.3131164,0.1222529,1690.0,state,fb-survey
31,nj,smoothed_cli,2020-10-22,,2020-10-27,5,0.451147,0.0774687,5704.9987,state,fb-survey
32,nm,smoothed_cli,2020-10-22,,2020-10-27,5,0.5502371,0.1515224,1904.7103,state,fb-survey
33,nv,smoothed_cli,2020-10-22,,2020-10-27,5,0.635212,0.1649158,1862.7845,state,fb-survey
34,ny,smoothed_cli,2020-10-22,,2020-10-27,5,0.2762214,0.0418143,11664.0005,state,fb-survey
35,oh,smoothed_cli,2020-10-22,,2020-10-27,5,0.6676665,0.0724492,9816.0045,state,fb-survey
36,ok,smoothed_cli,2020-10-22,,2020-10-27,5,1.2676068,0.1663469,3527.1127,state,fb-survey
37,or,smoothed_cli,2020-10-22,,2020-10-27,5,0.6757137,0.1101614,3991.1801,state,fb-survey
38,pa,smoothed_cli,2020-10-22,,2020-10-27,5,0.6141226,0.0651853,10906.0068,state,fb-survey
39,ri,smoothed_cli,2020-10-22,,2020-10-27,5,0.1786338,0.0967432,988.9875,state,fb-survey
40,sc,smoothed_cli,2020-10-22,,2020-10-27,5,0.7517813,0.1152124,4506.0025,state,fb-survey
41,sd,smoothed_cli,2020-10-22,,2020-10-27,5,1.673166,0.3516454,997.3659,state,fb-survey
42,tn,smoothed_cli,2020-10-22,,2020-10-27,5,0.9458161,0.1149964,5292.8725,state,fb-survey
43,tx,smoothed_cli,2020-10-22,,2020-10-27,5,1.0328857,0.0708919,16365.0293,state,fb-survey
44,ut,smoothed_cli,2020-10-22,,2020-10-27,5,0.8689842,0.1575896,2643.1215,state,fb-survey
45,va,smoothed_cli,2020-10-22,,2020-10-27,5,0.6627785,0.0893922,6422.1611,state,fb-survey
46,vt,smoothed_cli,2020-10-22,,2020-10-27,5,0.4647683,0.2008883,813.0012,state,fb-survey
47,wa,smoothed_cli,2020-10-22,,2020-10-27,5,0.4740725,0.0802696,6394.9615,state,fb-survey
48,wi,smoothed_cli,2020-10-22,,2020-10-27,5,1.0714401,0.1219351,5716.0048,state,fb-survey
49,wv,smoothed_cli,2020-10-22,,2020-10-27,5,1.1340673,0.2059958,2009.055,state,fb-survey
50,wy,smoothed_cli,2020-10-22,,2020-10-27,5,1.3266609,0.3950577,691.0011,state,fb-survey
0,ak,smoothed_cli,2020-10-23,,2020-10-28,5,1.4034621,0.3800805,806.0,state,fb-survey
1,al,smoothed_cli,2020-10-23,,2020-10-28,5,0.9276994,0.1442982,3345.091,state,fb-survey
2,ar,smoothed_cli,2020-10-23,,2020-10-28,5,0.8108417,0.16426,2355.1385,state,fb-survey
3,az,smoothed_cli,2020-10-23,,2020-10-28,5,0.6954813,0.103876,4955.3698,state,fb-survey
4,ca,smoothed_cli,2020-10-23,,2020-10-28,5,0.4723107,0.0456287,17989.2912,state,fb-survey
5,co,smoothed_cli,2020-10-23,,2020-10-28,5,0.7270683,0.1060975,4828.8181,state,fb-survey
6,ct,smoothed_cli,2020-10-23,,2020-10-28,5,0.525456,0.1062231,3673.0,state,fb-survey
7,dc,smoothed_cli,2020-10-23,,2020-10-28,5,0.4323899,0.2975218,424.0,state,fb-survey
8,de,smoothed_cli,2020-10-23,,2020-10-28,5,0.4038855,0.1756635,978.0,state,fb-survey
9,fl,smoothed_cli,2020-10-23,,2020-10-28,5,0.5134544,0.0514729,15044.9991,state,fb-survey
10,ga,smoothed_cli,2020-10-23,,2020-10-28,5,0.8453993,0.1045964,5831.9386,state,fb-survey
11,hi,smoothed_cli,2020-10-23,,2020-10-28,5,0.0268817,0.0600125,930.0,state,fb-survey
12,ia,smoothed_cli,2020-10-23,,2020-10-28,5,0.9694599,0.1487232,3489.3422,state,fb-survey
13,id,smoothed_cli,2020-10-23,,2020-10-28,5,1.3663615,0.2284026,1876.8968,state,fb-survey
14,il,smoothed_cli,2020-10-23,,2020-10-28,5,0.7124203,0.0754522,9957.9995,state,fb-survey
15,in,smoothed_cli,2020-10-23,,2020-10-28,5,1.0291427,0.1164464,5848.0027,state,fb-survey
16,ks,smoothed_cli,2020-10-23,,2020-10-28,5,0.9025969,0.1646559,2665.9147,state,fb-survey
17,ky,smoothed_cli,2020-10-23,,2020-10-28,5,0.6386649,0.1100322,3745.1326,state,fb-survey
18,la,smoothed_cli,2020-10-23,,2020-10-28,5,0.7701761,0.1345221,3259.3677,state,fb-survey
19,ma,smoothed_cli,2020-10-23,,2020-10-28,5,0.3493886,0.078819,4787.0125,state,fb-survey
20,md,smoothed_cli,2020-10-23,,2020-10-28,5,0.2869235,0.0727067,3583.998,state,fb-survey
21,me,smoothed_cli,2020-10-23,,2020-10-28,5,0.4820311,0.1576754,1651.0,state,fb-survey
22,mi,smoothed_cli,2020-10-23,,2020-10-28,5,0.6637295,0.0737444,9107.995,state,fb-survey
23,mn,smoothed_cli,2020-10-23,,2020-10-28,5,0.762243,0.1211681,4285.9221,state,fb-survey
24,mo,smoothed_cli,2020-10-23,,2020-10-28,5,1.2527277,0.1496225,4607.7569,state,fb-survey
25,ms,smoothed_cli,2020-10-23,,2020-10-28,5,0.8215468,0.164065,2157.7432,state,fb-survey
26,mt,smoothed_cli,2020-10-23,,2020-10-28,5,1.2465953,0.2624627,1472.4323,state,fb-survey
27,nc,smoothed_cli,2020-10-23,,2020-10-28,5,0.7244275,0.088269,7648.0081,state,fb-survey
28,nd,smoothed_cli,2020-10-23,,2020-10-28,5,1.5296677,0.3996709,815.9505,state,fb-survey
29,ne,smoothed_cli,2020-10-23,,2020-10-28,5,1.5443755,0.2560073,1916.6897,state,fb-survey
30,nh,smoothed_cli,2020-10-23,,2020-10-28,5,0.4113123,0.1322006,1712.0,state,fb-survey
31,nj,smoothed_cli,2020-10-23,,2020-10-28,5,0.4658412,0.0809752,5660.9987,state,fb-survey
32,nm,smoothed_cli,2020-10-23,,2020-10-28,5,0.6815989,0.1681199,1867.6785,state,fb-survey
33,nv,smoothed_cli,2020-10-23,,2020-10-28,5,0.8569966,0.1993881,1832.8439,state,fb-survey
34,ny,smoothed_cli,2020-10-23,,2020-10-28,5,0.2925373,0.0438551,11549.0005,state,fb-survey
35,oh,smoothed_cli,2020-10-23,,2020-10-28,5,0.6811077,0.0722372,9695.0039,state,fb-survey
36,ok,smoothed_cli,2020-10-23,,2020-10-28,5,1.2786096,0.1683444,3541.113,state,fb-survey
37,or,smoothed_cli,2020-10-23,,2020-10-28,5,0.6421421,0.1085296,3914.1871,state,fb-survey
38,pa,smoothed_cli,2020-10-23,,2020-10-28,5,0.6362388,0.0679258,10659.006,state,fb-survey
39,ri,smoothed_cli,2020-10-23,,2020-10-28,5,0.4523864,0.1863571,979.9875,state,fb-survey
40,sc,smoothed_cli,2020-10-23,,2020-10-28,5,0.7413546,0.1156146,4412.0028,state,fb-survey
41,sd,smoothed_cli,2020-10-23,,2020-10-28,5,1.6410403,0.346183,984.2845,state,fb-survey
42,tn,smoothed_cli,2020-10-23,,2020-10-28,5,0.9468604,0.1166066,5230.8491,state,fb-survey
43,tx,smoothed_cli,2020-10-23,,2020-10-28,5,1.0052679,0.0697238,16273.0318,state,fb-survey
44,ut,smoothed_cli,2020-10-23,,2020-10-28,5,1.0260195,0.1695269,2643.0213,state,fb-survey
45,va,smoothed_cli,2020-10-23,,2020-10-28,5,0.6681559,0.0900218,6345.1502,state,fb-survey
46,vt,smoothed_cli,2020-10-23,,2020-10-28,5,0.4221562,0.1903948,824.0011,state,fb-survey
47,wa,smoothed_cli,2020-10-23,,2020-10-28,5,0.4452313,0.076924,6389.9562,state,fb-survey
48,wi,smoothed_cli,2020-10-23,,2020-10-28,5,1.0425106,0.1208309,5707.0046,state,fb-survey
49,wv,smoothed_cli,2020-10-23,,2020-10-28,5,1.0459117,0.2033905,2015.055,state,fb-survey
50,wy,smoothed_cli,2020-10-23,,2020-10-28,5,1.7957575,0.4618597,695.9878,state,fb-survey
0,ak,smoothed_cli,2020-10-24,,2020-10-29,5,1.2814237,0.3644863,788.0,state,fb-survey
1,al,smoothed_cli,2020-10-24,,2020-10-29,5,1.0169096,0.1521825,3289.0901,state,fb-survey
2,ar,smoothed_cli,2020-10-24,,2020-10-29,5,0.9495171,0.1784965,2362.2501,state,fb-survey
3,az,smoothed_cli,2020-10-24,,2020-10-29,5,0.7285089,0.1074016,4866.7237,state,fb-survey
4,ca,smoothed_cli,2020-10-24,,2020-10-29,5,0.4695865,0.0455636,17722.2578,state,fb-survey
5,co,smoothed_cli,2020-10-24,,2020-10-29,5,0.7198933,0.1056144,4729.7584,state,fb-survey
6,ct,smoothed_cli,2020-10-24,,2020-10-29,5,0.5157527,0.1086739,3629.0,state,fb-survey
7,dc,smoothed_cli,2020-10-24,,2020-10-29,5,0.3386005,0.2750651,443.0,state,fb-survey
8,de,smoothed_cli,2020-10-24,,2020-10-29,5,0.399361,0.1817421,939.0,state,fb-survey
9,fl,smoothed_cli,2020-10-24,,2020-10-29,5,0.5211027,0.0524438,14841.9993,state,fb-survey
10,ga,smoothed_cli,2020-10-24,,2020-10-29,5,0.8175326,0.1019312,5830.94,state,fb-survey
11,hi,smoothed_cli,2020-10-24,,2020-10-29,5,0.3655793,0.2040177,889.0,state,fb-survey
12,ia,smoothed_cli,2020-10-24,,2020-10-29,5,0.9094427,0.1485863,3428.2249,state,fb-survey
13,id,smoothed_cli,2020-10-24,,2020-10-29,5,1.1568188,0.2077864,1852.9059,state,fb-survey
14,il,smoothed_cli,2020-10-24,,2020-10-29,5,0.7019828,0.0739853,9966.9994,state,fb-survey
15,in,smoothed_cli,2020-10-24,,2020-10-29,5,1.0420785,0.1164582,5848.0015,state,fb-survey
16,ks,smoothed_cli,2020-10-24,,2020-10-29,5,0.8887327,0.164354,2639.9433,state,fb-survey
17,ky,smoothed_cli,2020-10-24,,2020-10-29,5,0.6534635,0.1097634,3716.4434,state,fb-survey
18,la,smoothed_cli,2020-10-24,,2020-10-29,5,0.7550779,0.1339478,3203.1827,state,fb-survey
19,ma,smoothed_cli,2020-10-24,,2020-10-29,5,0.4366971,0.0899031,4693.012,state,fb-survey
20,md,smoothed_cli,2020-10-24,,2020-10-29,5,0.2817428,0.0723396,3572.9981,state,fb-survey
21,me,smoothed_cli,2020-10-24,,2020-10-29,5,0.5546956,0.1675195,1615.0,state,fb-survey
22,mi,smoothed_cli,2020-10-24,,2020-10-29,5,0.7094931,0.0772655,9061.9955,state,fb-survey
23,mn,smoothed_cli,2020-10-24,,2020-10-29,5,0.8264897,0.1276149,4231.9303,state,fb-survey
24,mo,smoothed_cli,2020-10-24,,2020-10-29,5,1.1952877,0.1453927,4629.8136,state,fb-survey
25,ms,smoothed_cli,2020-10-24,,2020-10-29,5,0.8623022,0.1616707,2134.394,state,fb-survey
26,mt,smoothed_cli,2020-10-24,,2020-10-29,5,1.449947,0.2780273,1468.2756,state,fb-survey
27,nc,smoothed_cli,2020-10-24,,2020-10-29,5,0.6739695,0.0856026,7544.0087,state,fb-survey
28,nd,smoothed_cli,2020-10-24,,2020-10-29,5,1.9351793,0.4679073,799.9144,state,fb-survey
29,ne,smoothed_cli,2020-10-24,,2020-10-29,5,1.6819701,0.2691462,1871.6038,state,fb-survey
30,nh,smoothed_cli,2020-10-24,,2020-10-29,5,0.4098773,0.1340814,1657.0,state,fb-survey
31,nj,smoothed_cli,2020-10-24,,2020-10-29,5,0.3973684,0.0742949,5524.9986,state,fb-survey
32,nm,smoothed_cli,2020-10-24,,2020-10-29,5,0.8242476,0.1925445,1814.3798,state,fb-survey
33,nv,smoothed_cli,2020-10-24,,2020-10-29,5,0.9252296,0.2090658,1778.7766,state,fb-survey
34,ny,smoothed_cli,2020-10-24,,2020-10-29,5,0.3009031,0.0451527,11383.0002,state,fb-survey
35,oh,smoothed_cli,2020-10-24,,2020-10-29,5,0.6410566,0.0694947,9757.0035,state,fb-survey
36,ok,smoothed_cli,2020-10-24,,2020-10-29,5,1.354255,0.1721789,3532.1121,state,fb-survey
37,or,smoothed_cli,2020-10-24,,2020-10-29,5,0.521571,0.0973557,3835.19,state,fb-survey
38,pa,smoothed_cli,2020-10-24,,2020-10-29,5,0.6600449,0.0696008,10579.0059,state,fb-survey
39,ri,smoothed_cli,2020-10-24,,2020-10-29,5,0.4644017,0.1985738,968.988,state,fb-survey
40,sc,smoothed_cli,2020-10-24,,2020-10-29,5,0.6739058,0.1097244,4348.0027,state,fb-survey
41,sd,smoothed_cli,2020-10-24,,2020-10-29,5,1.7902851,0.3743614,992.6686,state,fb-survey
42,tn,smoothed_cli,2020-10-24,,2020-10-29,5,0.9327602,0.1164271,5204.539,state,fb-survey
43,tx,smoothed_cli,2020-10-24,,2020-10-29,5,0.9872438,0.0690074,16067.0362,state,fb-survey
44,ut,smoothed_cli,2020-10-24,,2020-10-29,5,1.1530915,0.1828054,2645.1218,state,fb-survey
45,va,smoothed_cli,2020-10-24,,2020-10-29,5,0.6326573,0.0856621,6325.9363,state,fb-survey
46,vt,smoothed_cli,2020-10-24,,2020-10-29,5,0.3381125,0.1710911,807.001,state,fb-survey
47,wa,smoothed_cli,2020-10-24,,2020-10-29,5,0.4358837,0.0754204,6310.9541,state,fb-survey
